"model","model.formula","bh","WT","SPCD","nobs","B1","B2","B3","seB1","seB2","seB3","pB1","pB2","pB3","RMSE","AIC","meanBIAS","meanAbsBIAS","meanLowDBHRes","meanMidDBHRes","meanUppDBHRes","B3_test","ierr","notes"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,571,375,4.66549069921675,-7.3681217138794,1.97027334083095,0.0560853649835192,0.868518562921986,0.388785807755753,1.82411937576424e-242,5.23315239667297e-16,6.35546225510746e-07,3.45554436300717,2791.52842999005,0.0741108126392355,7.59638156144951,1.22747568480921,-2.13777831122071,1.13263506432921,0.0130050682298,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,994,13391,4.52736640396044,-7.25973674827977,2.36857330676165,0.0182673654642943,0.232460553977604,0.0891544630227358,0,9.88587355338447e-207,1.33957639582895e-151,3.63934113749556,91656.8643158145,-0.00836109097583101,6.26909192560233,-0.108996486063916,0.0730424298756373,0.0108750924416586,9.86682336175229e-53,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,410,1327,4.90511862873028,-9.80389376377176,2.78446097585561,0.0325927892130876,0.524736469872039,0.183179948962991,0,2.53037580902769e-69,3.20729875668838e-48,3.44400813921088,9419.14447073395,-0.0132402923580694,7.0467995282917,-0.00669018095380474,-0.389623323603227,0.356577808226253,1.051768469173e-21,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,400,2230,4.45755140833067,-8.29256844214008,3.00504532620287,0.0334162780659619,0.567702310051867,0.237064076482162,0,3.23153947417236e-46,1.32059696006345e-35,4.14983633608817,16004.845230236,-0.228743023699027,7.70563161881171,0.0478067537287842,1.44675781781142,-2.18116584960556,4.85654792069015e-17,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,971,65241,4.87959749794354,-11.9230270877537,3.61352698878186,0.00899893492872621,0.14427636233636,0.0438541944333586,0,0,0,3.39591644561624,432627.058127066,0.00231297692552182,5.79801997785737,-0.0558070278865705,0.0932860253456934,-0.0305400666825575,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,828,5018,5.05924785341125,-14.6990024768164,4.45133263493298,0.0162786524382489,0.402175092898511,0.158969677401141,0,1.67877111104157e-259,1.97320180356556e-160,3.74840765357552,38145.9361980982,0.0254359752852486,8.71239085904892,-0.167882311930253,0.860881065115583,-0.617074874460334,5.74750104746695e-100,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,552,9588,4.6796399523363,-11.1001883893912,3.84300703102414,0.0169664253534751,0.333477137958076,0.13552355215986,0,5.35959924041807e-230,6.2476691902484e-170,3.5412047149766,70678.0849577639,-0.0276628727946471,7.94746289307226,-0.31995621707004,0.598219769102858,-0.36125217041676,1.43471599225639e-95,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,760,503,5.06229960451586,-17.0805823887076,5.24135230763282,0.176861045661293,3.55451610651234,0.952039762969558,2.05864754093704e-107,2.04608275523929e-06,5.89708266850592e-08,4.46438790679289,3478.23514460485,0.032150835002728,6.67405408011751,0.0304067553820568,0.711142488467087,-0.649152113534634,1.03593321769435e-05,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,813,15309,5.00516500973155,-11.8351579575973,3.67938752543821,0.00740981636431423,0.158537964193907,0.0618896138765836,0,0,0,3.67289641529332,115550.569092039,-0.0215952199896149,8.76017952118326,-0.319358017795255,0.452990103501859,-0.198417745675449,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,825,5288,5.01086674595273,-13.5941110992941,4.33305357175866,0.0156990150869703,0.361496546364621,0.136998875817297,0,1.8551628934306e-274,3.15449686184175e-201,3.6402615116193,39669.8888459911,0.010438444501917,8.41890072960128,-0.202696052526101,0.419334137375534,-0.185433853043935,5.12299987646014e-124,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,404,5707,4.77292756626727,-10.1461148357509,2.96514266582678,0.0155977024474742,0.290247230782504,0.116891261464634,0,9.37677448016314e-243,1.34107558864382e-134,3.93669609991302,43638.8257550933,-0.0273137008907162,9.62564440973134,-0.22619491087289,0.33841311906876,-0.194054746614612,6.08458606286093e-62,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,602,24861,4.82417879182202,-10.4500704396881,2.96846371914245,0.00897243680311884,0.18351942435958,0.0854728511666733,0,0,4.08831143217072e-258,3.73060053268755,191126.634319595,0.019188523048088,9.15861277945054,0.11908048961433,-0.0550855867494032,-0.00642933372066274,3.81396221804454e-116,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,834,4271,4.96480264663217,-14.4757050304302,4.82954125953408,0.0214580730897993,0.53398569263539,0.213051574825615,0,1.83974724060517e-149,1.62226975402531e-107,3.7323252828894,32737.2038935519,-0.030412810178565,9.38700690888091,-0.323715678147962,0.596683839730632,-0.364441162590565,1.07709192975484e-69,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,313,23295,4.35228753109527,-6.45428085364357,2.2325333992616,0.00988187490414294,0.138685522468291,0.0645236174396127,0,0,7.41396446213895e-256,3.46848417992448,167717.789951733,-0.00438464752340981,7.30600456040341,0.0639991158025771,0.0402713700418433,-0.11742442841465,1.00643095922047e-80,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,43,3296,4.70865966027771,-9.41802519536484,2.79802233805584,0.0220460392355125,0.376832650271198,0.146767648538818,0,2.2024142692084e-126,6.0368770816083e-77,3.31872833676309,23698.6280130075,0.00901415043347773,7.24767727301147,0.366699060085872,-0.348859015029756,0.00920257769769684,8.94247881872964e-34,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,742,7643,4.88047164032379,-10.3836934239299,3.15817648714876,0.0111834036520552,0.258734795687251,0.129955046464137,0,9.61846999323739e-320,1.0044759951098e-125,4.21778963038862,62350.4851071343,0.0560237743637666,12.1432070370729,0.209440190976607,-0.425734820523007,0.384494865938946,7.16311184606568e-61,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,901,18669,4.84925742380529,-10.034091670256,2.99806760236697,0.0110320975229755,0.189740681356257,0.0733713385871204,0,0,0,4.00232880549102,140913.776990241,0.0102110294400863,8.79622879796239,0.106323942666071,0.0225225598354592,-0.0982134141812716,3.59616367517295e-160,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,744,465,5.04316365270177,-13.1513293049915,3.97082726930252,0.0486246263446741,1.02674381540884,0.376775948324607,3.75489890839347e-322,2.34881257445475e-32,2.03354567947141e-23,3.37075738095594,3375.60981467938,0.0270197036145622,7.63456105640666,-0.0342278923752772,1.09412251278346,-0.9788355095645,2.28900953770139e-14,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,471,11683,3.92132372490138,-3.34936454571956,1.23031717606792,0.0176759448162971,0.147327309891465,0.079996178749374,0,5.43358759760538e-112,7.37447117661722e-53,3.4549537733354,73153.6045196257,-0.0226100308020743,4.70316155441476,-0.0240933326040877,0.0225545505852579,-0.0662909294675673,0.00399533291948043,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,682,8304,4.24518451604011,-7.20187116754351,3.22476506887006,0.0227460706492488,0.360441702842551,0.177452759549542,0,8.69743775839374e-87,2.13068896252379e-72,3.39034512679665,58795.0505665275,-0.0139032029077248,6.83145797237651,-0.00117490399162159,0.275604298565249,-0.316139003296802,9.83029948480812e-36,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,311,7735,4.67523677656189,-7.89964962384069,2.5791690218376,0.015958840491701,0.224241300007006,0.0856768378327074,0,2.88060325285837e-252,2.32993128214786e-188,3.43034417864179,52344.4307172157,-0.00554026322639633,6.17876021538925,-0.0225069793429945,0.109992728906853,-0.10409995789467,2.80737192950758e-74,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,922,12391,4.67884394905377,-9.89070680782591,3.34423851323384,0.0144578658341635,0.257226730290131,0.103169328431127,0,1.11472514829225e-305,2.5465669272821e-221,4.03819514257266,93430.515953497,0.00674524657387928,8.95568362796841,-0.107031216219333,0.252151482705354,-0.124856977984046,5.17211022666923e-112,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,838,26534,4.90257209250419,-26.7249964725527,8.80511378598063,0.0192192755288039,0.649999749181904,0.1997717828781,0,0,0,3.61950039457067,196046.871151572,0.011734467649727,8.12059283102614,-0.253803303574689,0.588813377000806,-0.299841896747643,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,993,2296,4.58717741045684,-8.50345693271419,2.86908146290028,0.0455149276596631,0.660722912714473,0.25158483771121,0,1.19501982393811e-36,2.42619190679209e-29,3.68558057895417,16245.5501924112,-0.00602762121936016,7.00776644984491,0.0655440127993931,-0.677252312287701,0.5935318781387,1.53265274766943e-13,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,842,1602,4.14936211279137,-6.0642202316944,1.8093101413159,0.0436677186893444,0.481337568509162,0.189582276820465,0,9.07025425874957e-35,4.94553732344793e-21,2.66018396287362,9441.70035207441,-0.0220532875667784,3.93783774424799,0.107988926251179,-0.244799825703741,0.0706510367522265,2.07968809229883e-05,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,841,2162,4.26225290008579,-7.88930531688065,2.25181511478941,0.0486717541153633,0.625350267845884,0.221963039376879,0,2.93347359456654e-35,1.17209844059451e-23,2.95432453418981,13868.7052163507,0.00410523427550702,5.13354439572749,0.218119792700797,-0.438023013723817,0.232535748418395,1.92635028415346e-08,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,132,62025,4.84443474499266,-9.68483956081692,2.61709312624028,0.00652738207675641,0.104501589937068,0.0384463796390034,0,0,0,4.00079416504138,464913.742738097,0.01481489314793,8.48171417879039,0.281613805943331,-0.163680029661079,-0.0734890968384621,0,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,858,169,4.76608769014469,-10.4121231882537,3.4871777008871,0.152701054625646,2.52145181240106,0.89222648221657,2.31783336662454e-71,5.74914888922964e-05,0.000135085861722393,3.97405560747306,1203.85950743672,-0.0166819454948798,6.85083185704354,-0.389777451068048,0.567707000865973,-0.221312966540186,0.00592948571486821,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,67,395,4.23555478348051,-5.90194142893117,1.87681250964423,0.0765623696704593,1.07791651017978,0.549932474103562,2.7628189505819e-187,7.81457216283046e-08,0.000709969192567131,3.71597749270331,2933.00799276098,0.0443607169207778,8.75072721823535,0.737534466944123,-0.907038796257053,0.304557669106977,0.111652314956419,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,107,12620,4.71139524252654,-7.92168174411643,2.18630094126222,0.0170405278131365,0.232692816635047,0.0921416755014426,0,4.16527569282295e-243,8.52696344764303e-122,3.73909469256377,91737.9441097152,0.0119066398859248,7.45134099991163,0.257359038545388,-0.144378912103418,-0.077281406700189,1.07818139478941e-37,0,"fit"
5,"HT = bh + exp(B1+B2/(DBH+B3))",4.5,NA,555,11591,4.58104424217237,-7.35675520157454,2.06538912362704,0.0126223774856783,0.164586162429997,0.0625603244062409,0,0,1.59150341251853e-228,3.21426495572418,78511.2790164092,-0.0271959582176029,5.96269899301883,-0.216294590052282,0.152490767192158,-0.0177816153685525,2.97898932539701e-64,0,"fit"
